STATE,COUNTY,BUSH,GORE,NADER,BUCHANAN,BROWNE,PHILLIPS,WRITEINS,HAGELIN,MCREYNOLDS,HARRIS,DODGE,NOTA,MOOREHEAD,BROWN,VENSON,YOUNGKEIT,LANE,OTHER
"Colorado","Delta",8372,3264,852,83,80,9,0,18,4,2,2,0,0,0,0,0,0,1050
"Colorado","Denver",61224,122693,11624,824,1486,90,0,282,55,40,29,0,0,0,0,0,0,14430
"Colorado","Dolores",741,293,73,8,16,0,0,2,1,0,0,0,0,0,0,0,0,100
"Colorado","Douglas",56007,27076,2230,296,497,28,0,76,7,1,7,0,0,0,0,0,0,3142
"Colorado","Eagle",7165,6772,1045,58,111,12,0,19,4,1,1,0,0,0,0,0,0,1251
"Colorado","Elbert",6151,2326,292,93,75,18,0,7,1,0,2,0,0,0,0,0,0,488
"Colorado","El Paso",128294,61799,7116,1475,1389,124,0,145,356,43,16,0,0,0,0,0,0,10664
"Colorado","Fremont",9914,5293,516,188,101,24,0,12,1,4,3,0,0,0,0,0,0,849
"Colorado","Garfield",9103,6087,1608,131,121,16,0,33,1,2,2,0,0,0,0,0,0,1914
"Colorado","Gilpin",1006,1099,276,22,54,2,0,4,2,0,0,0,0,0,0,0,0,360
"Colorado","Grand",3570,2308,366,38,51,10,0,7,2,1,0,0,0,0,0,0,0,475
"Colorado","Gunnison",3128,3059,927,33,66,4,0,16,2,1,0,0,0,0,0,0,0,1049
"Colorado","Hinsdale",316,188,51,5,4,1,0,0,0,1,0,0,0,0,0,0,0,62
"Colorado","Huerfano",1466,1495,169,26,11,4,0,1,2,0,0,0,0,0,0,0,0,213
"Colorado","Jackson",682,173,40,9,14,1,0,4,1,1,0,0,0,0,0,0,0,70
"Colorado","Jefferson",120138,100970,10336,1377,2070,171,0,350,43,15,21,0,0,0,0,0,0,14383
"Colorado","Kiowa",728,211,13,14,1,0,0,1,0,0,0,0,0,0,0,0,0,29
"Colorado","Kit Carson",2542,809,58,36,6,5,0,0,0,2,0,0,0,0,0,0,0,107
"Colorado","Lake",1056,1296,213,38,21,1,0,2,0,0,1,0,0,0,0,0,0,276
"Colorado","La Plata",9993,7864,2378,65,133,21,0,28,4,3,1,0,0,0,0,0,0,2633
"Colorado","Larimer",62429,46055,8194,581,906,121,0,212,19,9,11,0,0,0,0,0,0,10053
"Colorado","Las Animas",2569,3243,199,51,23,5,0,3,1,0,0,0,0,0,0,0,0,282
"Colorado","Lincoln",1630,510,27,13,13,4,0,2,0,0,0,0,0,0,0,0,0,59
"Colorado","Logan",5531,2296,140,77,37,3,0,11,1,0,0,0,0,0,0,0,0,269
"Colorado","Mesa",32396,15465,2235,277,489,86,0,73,12,9,12,0,0,0,0,0,0,3193
"Colorado","Mineral",294,168,19,2,1,1,0,0,0,0,1,0,0,0,0,0,0,24
"Colorado","Moffat",3840,1223,169,51,42,5,0,2,2,1,2,0,0,0,0,0,0,274
"Colorado","Montezuma",6158,2556,530,63,54,15,0,3,3,1,1,0,0,0,0,0,0,670
"Colorado","Montrose",9266,4041,656,91,116,22,0,17,1,2,3,0,0,0,0,0,0,908
"Colorado","Morgan",5722,2885,211,121,40,10,0,4,1,0,4,0,0,0,0,0,0,391
"Colorado","Otero",4082,2963,138,98,19,4,0,3,3,2,0,0,0,0,0,0,0,267
"Colorado","Ouray",1279,705,224,3,18,2,0,0,1,0,1,0,0,0,0,0,0,249
"Colorado","Park",3677,2393,404,56,109,10,0,14,0,1,1,0,0,0,0,0,0,595
"Colorado","Phillips",1576,564,48,17,15,1,0,1,1,0,0,0,0,0,0,0,0,83
"Colorado","Pitkin",2565,4137,1013,13,61,3,0,7,0,1,0,0,0,0,0,0,0,1098
"Colorado","Prowers",3026,1361,79,42,10,5,0,0,0,1,0,0,0,0,0,0,0,137
"Colorado","Pueblo",22827,28888,1520,457,155,35,0,37,15,4,8,0,0,0,0,0,0,2231
"Colorado","Rio Blanco",2185,543,85,20,18,2,0,0,1,1,0,0,0,0,0,0,0,127
"Colorado","Rio Grande",3111,1707,179,38,21,8,0,6,3,1,1,0,0,0,0,0,0,257
"Colorado","Routt",4472,4208,820,42,73,6,0,14,1,1,1,0,0,0,0,0,0,958
"Colorado","Saguache",1078,1145,261,16,12,0,0,14,1,2,0,0,0,0,0,0,0,306
"Colorado","San Juan",210,149,58,8,8,1,0,2,0,0,0,0,0,0,0,0,0,77
"Colorado","San Miguel",1043,1598,560,9,35,3,0,7,0,0,0,0,0,0,0,0,0,614
"Colorado","Sedgwick",877,384,25,11,6,0,0,0,0,0,0,0,0,0,0,0,0,42
"Colorado","Summit",4497,5304,1131,28,89,2,0,13,2,1,1,0,0,0,0,0,0,1267
"Colorado","Teller",6477,2750,429,82,88,12,0,6,1,1,1,0,0,0,0,0,0,620
"Colorado","Washington",1878,477,50,25,10,3,0,0,1,1,0,0,0,0,0,0,0,90
"Colorado","Weld",37409,23436,2438,596,422,91,0,73,61,7,8,0,0,0,0,0,0,3696
"Colorado","Yuma",3156,1082,60,35,19,3,0,1,0,1,1,0,0,0,0,0,0,120
"Connecticut","Fairfield",159659,193769,12664,931,947,2301,6,11,1,0,0,0,0,0,0,0,0,16861
"Connecticut","Hartford",127468,221167,14214,1154,767,2769,2,12,3,0,0,0,0,0,0,0,0,18921
"Connecticut","Litchfield",39172,41806,5413,295,258,393,0,1,0,0,0,0,0,0,0,0,0,6360
"Connecticut","Middlesex",29295,43319,4039,243,226,308,0,3,0,0,0,0,0,0,0,0,0,4819
"Connecticut","New Haven",122919,197928,15567,1208,702,2767,2,6,0,0,0,0,0,0,0,0,0,20252
"Connecticut","New London",41168,60449,6218,460,292,553,0,7,0,0,0,0,0,0,0,0,0,7530
"Connecticut","Tolland",24705,33554,3711,250,150,330,0,0,0,0,0,0,0,0,0,0,0,4441
"Connecticut","Windham",16708,24023,2626,190,142,274,0,0,0,0,0,0,0,0,0,0,0,3232
"Delaware","Kent",24081,22790,1082,141,92,45,0,16,0,0,0,0,0,0,0,0,0,1376
"Delaware","New Castle",78587,127539,5767,345,590,98,0,69,0,0,0,0,0,0,0,0,0,6869
"Delaware","Sussex",34620,29739,1458,291,92,65,0,22,0,0,0,0,0,0,0,0,0,1928
"District of Columbia","District of Columbia",18073,171923,10576,0,669,0,539,0,0,114,0,0,0,0,0,0,0,11898
"Florida","Alachua",34135,47380,3228,263,658,20,0,42,4,6,0,21,0,0,0,0,0,4242
"Florida","Baker",5611,2392,53,73,17,3,0,3,0,0,0,3,0,0,0,0,0,152
"Florida","Bay",38682,18873,830,248,172,18,0,18,3,5,0,27,0,0,0,0,0,1321
"Florida","Bradford",5416,3075,84,65,28,2,0,2,0,0,0,3,0,0,0,0,0,184
"Florida","Brevard",115253,97341,4471,571,643,72,0,39,11,11,0,76,0,0,0,0,0,5894
"Florida","Broward",177939,387760,7105,795,1217,74,0,136,37,54,0,122,0,0,0,0,0,9540
"Florida","Calhoun",2873,2156,39,90,10,2,0,1,1,0,0,3,0,0,0,0,0,146
"Florida","Charlotte",35428,29646,1462,182,128,18,0,15,3,6,0,12,0,0,0,0,0,1826
"Florida","Citrus",29801,25531,1383,270,194,18,2,16,0,5,0,28,0,0,0,0,0,1916
"Florida","Clay",41903,14668,565,186,204,6,0,14,3,1,0,9,0,0,0,0,0,988
"Florida","Collier",60467,29939,1405,122,185,10,0,34,4,7,0,29,0,0,0,0,0,1796
"Florida","Columbia",10968,7049,258,89,127,8,0,7,2,1,0,5,0,0,0,0,0,497
"Florida","Dade",289574,328867,5355,560,762,69,0,119,35,87,0,124,0,0,0,0,0,7111
"Florida","Desoto",4256,3321,157,36,23,8,6,0,3,0,0,2,0,0,0,0,0,235
"Florida","Dixie",2697,1827,75,29,32,3,0,2,0,0,0,2,0,0,0,0,0,143
"Florida","Duval",152460,108039,2762,653,954,58,0,162,15,37,0,41,0,0,0,0,0,4682
"Florida","Escambia",73171,40990,1733,502,297,110,0,24,3,6,0,20,0,0,0,0,0,2695
"Florida","Flagler",12618,13897,435,83,60,3,0,4,3,1,0,12,0,0,0,0,0,601
"Florida","Franklin",2454,2047,85,33,17,3,0,3,0,1,0,2,0,0,0,0,0,144
"Florida","Gadsden",4770,9736,139,38,24,7,0,4,4,3,0,6,0,0,0,0,0,225
"Florida","Gilchrist",3300,1910,97,29,52,2,0,1,0,0,0,4,0,0,0,0,0,185
"Florida","Glades",1841,1442,56,9,12,0,0,3,1,0,0,1,0,0,0,0,0,82
"Florida","Gulf",3553,2398,86,71,21,2,0,4,2,2,0,9,0,0,0,0,0,197
"Florida","Hamilton",2147,1723,37,23,12,7,0,1,8,4,0,4,0,0,0,0,0,96
"Florida","Hardee",3765,2342,75,30,17,2,0,2,0,0,0,3,0,0,0,0,0,129
"Florida","Hendry",4747,3240,104,22,11,7,0,1,2,3,0,2,0,0,0,0,0,152
"Florida","Hernando",30658,32648,1501,243,116,10,0,26,4,8,0,22,0,0,0,0,0,1930
"Florida","Highlands",20207,14169,545,127,64,7,0,16,3,6,0,8,0,0,0,0,0,776
"Florida","Hillsborough",180794,169576,7496,847,1138,68,0,217,29,35,0,154,0,0,0,0,0,9984
"Florida","Holmes",5012,2177,94,76,18,6,0,7,3,1,0,2,0,0,0,0,0,207
"Florida","Indian River",28639,19769,950,105,122,13,0,13,2,4,0,10,0,0,0,0,0,1219
"Florida","Jackson",9139,6870,138,102,40,4,0,2,1,0,0,7,0,0,0,0,0,294
"Florida","Jefferson",2478,3041,76,29,14,0,1,1,1,2,0,0,0,0,0,0,0,124
"Florida","Lafayette",1670,789,26,10,6,1,0,0,1,2,0,0,0,0,0,0,0,46
"Florida","Lake",50010,36571,1460,289,204,21,0,36,1,4,0,15,0,0,0,0,0,2030
"Florida","Lee",106151,73571,3588,305,539,34,0,81,5,30,0,96,0,0,0,0,0,4678
"Florida","Leon",39073,61444,1934,282,330,16,0,28,7,9,0,31,0,0,0,0,0,2637
"Florida","Levy",6863,5398,285,67,92,10,0,1,1,1,0,12,0,0,0,0,0,469
"Florida","Liberty",1317,1017,19,39,12,1,0,3,0,0,0,2,0,0,0,0,0,76
"Florida","Madison",3038,3015,54,29,18,1,0,2,1,0,0,5,0,0,0,0,0,110
"Florida","Manatee",58023,49226,2494,271,242,19,0,35,3,5,0,26,0,0,0,0,0,3095
"Florida","Marion",55146,44674,1810,563,662,22,0,26,6,13,0,49,0,0,0,0,0,3151
"Florida","Martin",33972,26621,1118,112,109,20,0,29,7,14,0,14,0,0,0,0,0,1423
"Florida","Monroe",16063,16487,1090,47,162,3,9,26,0,1,0,7,0,0,0,0,0,1345
"Florida","Nassau",16408,6955,253,90,63,3,0,8,4,0,0,3,0,0,0,0,0,424
"Florida","Okaloosa",52186,16989,988,268,313,34,0,15,2,4,0,20,0,0,0,0,0,1644
"Florida","Okeechobee",5057,4589,131,43,21,3,0,4,1,1,0,4,0,0,0,0,0,208
"Florida","Orange",134531,140236,3879,446,891,41,0,65,7,13,0,46,0,0,0,0,0,5388
"Florida","Osceola",26237,28187,733,145,309,10,1,20,5,10,0,33,0,0,0,0,0,1266
"Florida","Palm Beach",152964,269754,5566,3411,743,190,0,143,302,45,0,104,0,0,0,0,0,10504
"Florida","Pasco",68607,69576,3394,570,413,16,0,83,14,19,0,77,0,0,0,0,0,4586
"Florida","Pinellas",184849,200657,10023,1013,1232,72,0,442,27,41,0,170,0,0,0,0,0,13020
"Florida","Polk",90310,75207,2059,533,366,46,0,59,5,8,0,36,0,0,0,0,0,3112
"Florida","Putnam",13457,12107,379,148,114,10,0,7,3,2,0,12,0,0,0,0,0,675
"Florida","St0 Johns",39564,19509,1217,229,210,12,0,11,2,4,0,13,0,0,0,0,0,1698
"Florida","St0 Lucie",34705,41560,1368,124,165,13,0,12,10,4,0,29,0,0,0,0,0,1725
"Florida","Santa Rosa",36339,12818,726,311,131,43,0,13,1,1,0,19,0,0,0,0,0,1245
"Florida","Sarasota",83117,72869,4071,305,431,15,0,94,5,11,0,59,0,0,0,0,0,4991
"Florida","Seminole",75790,59227,1949,195,550,18,0,38,6,6,0,26,0,0,0,0,0,2788
"Florida","Sumter",12127,9637,306,114,53,3,0,2,0,2,0,17,0,0,0,0,0,497
"Florida","Suwannee",8009,4076,180,108,52,9,16,4,0,2,0,5,0,0,0,0,0,376
"Florida","Taylor",4058,2649,59,27,4,8,0,3,1,0,0,1,0,0,0,0,0,103
"Florida","Union",2332,1407,33,37,15,1,0,0,0,1,0,0,0,0,0,0,0,87
"Florida","Volusia",82368,97313,2910,498,444,20,1,36,5,8,0,71,0,0,0,0,0,3993
"Florida","Wakulla",4512,3838,149,46,30,0,0,3,1,2,0,6,0,0,0,0,0,237
"Florida","Walton",12186,5643,265,120,68,7,0,11,2,3,0,18,0,0,0,0,0,494
"Florida","Washington",4995,2798,93,88,32,9,4,2,0,0,0,5,0,0,0,0,0,233
"Georgia","Appling",3940,2093,2,47,17,0,0,0,0,0,0,0,0,0,0,0,0,66
"Georgia","Atkinson",1228,821,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,22
"Georgia","Bacon",2010,956,2,13,14,0,0,0,0,0,0,0,0,0,0,0,0,29
"Georgia","Baker",615,893,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,11
"Georgia","Baldwin",6041,5893,22,83,87,0,0,0,0,0,0,0,0,0,0,0,0,192
"Georgia","Banks",3202,1220,14,34,63,0,0,0,0,0,0,0,0,0,0,0,0,111
"Georgia","Barrow",7925,3657,61,77,381,1,0,0,0,0,0,0,0,0,0,0,0,520
"Georgia","Bartow",14720,7508,55,146,351,0,0,0,0,1,0,0,0,0,0,0,0,553
"Georgia","Ben Hill",2381,2234,0,38,8,0,0,0,0,0,0,0,0,0,0,0,0,46
"Georgia","Berrien",2718,1640,0,38,14,0,0,0,0,0,0,0,0,0,0,0,0,52
"Georgia","Bibb",24071,24996,248,145,314,0,2,0,0,0,0,0,0,0,0,0,0,709
"Georgia","Bleckley",2436,1273,1,23,16,0,0,0,0,0,0,0,0,0,0,0,0,40
"Georgia","Brantley",3118,1372,5,45,26,0,0,0,0,0,0,0,0,0,0,0,0,76
"Georgia","Brooks",2406,2096,12,15,22,0,0,0,0,0,0,0,0,0,0,0,0,49
"Georgia","Bryan",4835,2172,0,20,32,0,0,0,0,0,0,0,0,0,0,0,0,52
"Georgia","Bulloch",8990,5561,137,36,53,4,1,0,0,0,0,0,0,0,0,0,0,231
"Georgia","Burke",3381,3720,7,14,13,0,0,0,0,0,0,0,0,0,0,0,0,34
"Georgia","Butts",3198,2281,8,43,104,1,0,0,0,0,0,0,0,0,0,0,0,156
"Georgia","Calhoun",768,1107,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,12
"Georgia","Camden",6371,3636,10,49,53,0,0,0,0,0,0,0,0,0,0,0,0,112
"Georgia","Candler",1643,1053,0,5,21,0,0,0,0,0,0,0,0,0,0,0,0,26
"Georgia","Carroll",16326,8752,157,164,342,0,0,0,0,0,0,0,0,0,0,0,0,663
"Georgia","Catoosa",12033,5470,66,92,59,1,0,0,0,0,0,0,0,0,0,0,0,218
"Georgia","Charlton",1770,1015,5,18,8,0,0,0,0,0,0,0,0,0,0,0,0,31
"Georgia","Chatham",37847,37590,596,162,273,5,1,0,0,1,0,0,0,0,0,0,0,1038
"Georgia","Chattahoochee",590,600,4,7,6,0,0,0,0,0,0,0,0,0,0,0,0,17
"Georgia","Chattooga",3640,2729,5,70,33,0,0,0,0,0,0,0,0,0,0,0,0,108
"Georgia","Cherokee",38033,12295,306,240,1458,16,0,0,0,0,0,0,0,0,0,0,0,2020
"Georgia","Clarke",11850,15167,1247,102,538,0,0,0,0,0,0,0,0,0,0,0,0,1887
"Georgia","Clay",448,821,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,8
"Georgia","Clayton",19966,40042,176,288,919,6,1,0,0,4,0,0,0,0,0,0,0,1394
"Georgia","Clinch",1091,816,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,22
"Georgia","Cobb",140494,86676,2134,769,4924,29,0,0,0,1,0,0,0,0,0,0,0,7857
"Georgia","Coffee",5756,3593,8,37,36,0,0,0,0,0,0,0,0,0,0,0,0,81
"Georgia","Colquitt",6589,3297,5,55,26,0,0,0,0,0,0,0,0,0,0,0,0,86
"Georgia","Columbia",26660,8969,122,120,137,0,0,0,0,0,0,0,0,0,0,0,0,379
"Georgia","Cook",2279,1639,3,16,7,0,0,0,0,0,0,0,0,0,0,0,0,26
"Georgia","Coweta",21327,9056,133,153,555,1,0,0,0,1,0,0,0,0,0,0,0,843
"Georgia","Crawford",1987,1513,5,33,29,0,0,0,0,0,0,0,0,0,0,0,0,67
"Georgia","Crisp",3285,2268,1,28,27,0,0,0,0,0,0,0,0,0,0,0,0,56
"Georgia","Dade",3333,1628,13,48,24,3,0,0,0,0,0,0,0,0,0,0,0,88
"Georgia","Dawson",4210,1458,28,55,147,0,0,0,0,0,0,0,0,0,0,0,0,230
"Georgia","Decatur",4187,3398,13,31,19,0,0,0,0,0,0,0,0,0,0,0,0,63
"Georgia","DeKalb",58807,154509,1930,490,4242,2,0,0,0,0,0,0,0,0,0,0,0,6664
"Georgia","Dodge",3472,2326,1,45,33,0,0,0,0,0,0,0,0,0,0,0,0,79
"Georgia","Dooly",1588,1901,0,23,8,0,0,0,0,0,0,0,0,0,0,0,0,31
"Georgia","Dougherty",12248,16650,68,51,47,0,0,0,0,0,0,0,0,0,0,0,0,166
"Georgia","Douglas",18893,11162,162,166,576,4,0,0,0,1,0,0,0,0,0,0,0,909
"Georgia","Early",1938,1622,4,15,5,1,0,0,0,0,0,0,0,0,0,0,0,25
"Georgia","Echols",614,272,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,12
"Georgia","Effingham",7326,3232,13,41,38,0,0,0,0,0,0,0,0,0,0,0,0,92
"Georgia","Elbert",3262,2527,14,32,18,0,0,0,0,0,0,0,0,0,0,0,0,64
"Georgia","Emanuel",3343,2835,1,45,39,0,0,0,0,0,0,0,0,0,0,0,0,85
"Georgia","Evans",1841,1217,2,13,7,0,0,0,0,0,0,0,0,0,0,0,0,22
"Georgia","Fannin",5463,2736,33,73,85,0,0,0,0,0,0,0,0,0,0,0,0,191
"Georgia","Fayette",29338,11912,259,163,773,4,0,0,0,0,0,0,0,0,0,0,0,1199
"Georgia","Floyd",16194,10282,0,155,194,0,0,0,0,0,0,0,0,0,0,0,0,349
"Georgia","Forsyth",27769,6694,132,151,1003,6,0,0,0,0,0,0,0,0,0,0,0,1292
"Georgia","Franklin",3659,2040,0,23,40,0,0,0,0,0,0,0,0,0,0,0,0,63
"Georgia","Fulton",104870,152039,1264,562,4474,2,0,0,0,1,0,0,0,0,0,0,0,6303
"Georgia","Gilmer",4941,2230,35,84,80,0,0,0,0,0,0,0,0,0,0,0,0,199
"Georgia","Glascock",763,249,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,8
"Georgia","Glynn",14346,7778,128,54,78,0,0,0,0,0,0,0,0,0,0,0,0,260
"Georgia","Gordon",7944,4032,18,121,90,0,0,0,0,0,0,0,0,0,0,0,0,229
"Georgia","Grady",3894,2721,18,53,17,0,0,0,0,0,0,0,0,0,0,0,0,88
"Georgia","Greene",2980,2137,13,18,49,0,0,0,0,0,0,0,0,0,0,0,0,80
"Georgia","Gwinnett",121756,61434,1298,719,5883,18,2,0,0,1,0,0,0,0,0,0,0,7921
"Georgia","Habersham",6964,2530,36,63,98,0,0,0,0,0,0,0,0,0,0,0,0,197
"Georgia","Hall",26841,10259,190,222,630,8,0,0,0,0,0,0,0,0,0,0,0,1050
"Georgia","Hancock",662,2414,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10
"Georgia","Haralson",5153,2869,0,67,78,0,0,0,0,0,0,0,0,0,0,0,0,145
"Georgia","Harris",5554,2912,20,41,35,0,0,0,0,0,0,0,0,0,0,0,0,96
"Georgia","Hart",4242,3192,21,37,44,0,0,0,0,0,0,0,0,0,0,0,0,102
"Georgia","Heard",1947,1178,9,29,35,0,0,0,0,0,0,0,0,0,0,0,0,73
"Georgia","Henry",25815,11971,46,200,834,1,0,0,0,0,0,0,0,0,0,0,0,1081
"Georgia","Houston",23174,13301,89,163,258,3,0,0,0,0,0,0,0,0,0,0,0,513
"Georgia","Irwin",1720,1105,3,16,8,0,0,0,0,0,0,0,0,0,0,0,0,27
"Georgia","Jackson",7878,3420,43,70,224,0,0,0,0,0,0,0,0,0,0,0,0,337
"Georgia","Jasper",2298,1558,2,24,61,0,0,0,0,0,0,0,0,0,0,0,0,87
"Georgia","Jeff Davis",2797,1379,2,32,11,0,0,0,0,0,0,0,0,0,0,0,0,45
"Georgia","Jefferson",2559,2973,2,21,11,0,0,0,0,0,0,0,0,0,0,0,0,34
"Georgia","Jenkins",1317,1250,5,11,10,0,0,0,0,0,0,0,0,0,0,0,0,26
"Georgia","Johnson",1797,1065,1,11,9,0,0,0,0,0,0,0,0,0,0,0,0,21
"Georgia","Jones",4850,3102,24,40,52,0,0,0,0,0,0,0,0,0,0,0,0,116
"Georgia","Lamar",2912,2194,15,34,75,0,0,0,0,0,0,0,0,0,0,0,0,124
"Georgia","Lanier",1048,832,3,16,5,0,0,0,0,0,0,0,0,0,0,0,0,24
"Georgia","Laurens",8133,5724,0,71,108,0,0,0,0,0,0,0,0,0,0,0,0,179
"Georgia","Lee",5872,1936,9,40,27,0,0,0,0,0,0,0,0,0,0,0,0,76
"Georgia","Liberty",4455,5347,26,68,76,0,0,0,0,0,0,0,0,0,0,0,0,170
"Georgia","Lincoln",1807,1275,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,21
"Georgia","Long",1320,975,1,13,5,0,0,0,0,0,0,0,0,0,0,0,0,19
"Georgia","Lowndes",14462,10616,188,95,69,0,2,0,0,0,0,0,0,0,0,0,0,354
"Georgia","Lumpkin",4427,2121,0,63,139,0,0,0,0,0,0,0,0,0,0,0,0,202
"Georgia","McDuffie",3926,2580,6,23,15,0,0,0,0,0,0,0,0,0,0,0,0,44
"Georgia","McIntosh",1766,2047,4,10,10,0,0,0,0,0,0,0,0,0,0,0,0,24
"Georgia","Macon",1566,2757,3,18,11,0,0,0,0,0,0,0,0,0,0,0,0,32
"Georgia","Madison",5529,2285,44,53,81,1,0,0,0,0,0,0,0,0,0,0,0,179
"Georgia","Marion",1187,982,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,15
"Georgia","Meriwether",3162,3441,13,41,46,2,4,0,0,0,0,0,0,0,0,0,0,106
"Georgia","Miller",1349,783,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,18
"Georgia","Mitchell",2790,2971,5,24,8,1,0,0,0,0,0,0,0,0,0,0,0,38
"Georgia","Monroe",4561,2839,18,41,82,0,0,0,0,0,0,0,0,0,0,0,0,141
"Georgia","Montgomery",1465,1013,8,18,5,0,0,0,0,0,0,0,0,0,0,0,0,31
"Georgia","Morgan",3524,2238,29,37,74,0,0,0,0,0,0,0,0,0,0,0,0,140
"Georgia","Murray",5539,2684,10,102,37,0,0,0,0,0,0,0,0,0,0,0,0,149
"Georgia","Muscogee",23479,28193,243,128,120,0,0,0,0,0,0,0,0,0,0,0,0,491
"Georgia","Newton",11127,6703,31,101,412,1,0,0,0,0,0,0,0,0,0,0,0,545
"Georgia","Oconee",7611,3184,148,44,179,2,0,0,0,0,0,0,0,0,0,0,0,373
"Georgia","Oglethorpe",2706,1519,69,24,67,0,0,0,0,0,0,0,0,0,0,0,0,160
"Georgia","Paulding",16881,6743,34,148,450,4,0,0,0,0,0,0,0,0,0,0,0,636
"Georgia","Peach",3525,3540,3,28,41,0,0,0,0,0,0,0,0,0,0,0,0,72
"Georgia","Pickens",5488,2489,9,72,143,0,0,0,0,0,0,0,0,0,0,0,0,224
"Georgia","Pierce",3348,1300,2,24,7,0,0,0,0,0,0,0,0,0,0,0,0,33
"Georgia","Pike",3358,1413,13,29,72,0,0,0,0,0,0,0,0,0,0,0,0,114
"Georgia","Polk",5841,4112,26,68,69,0,0,0,0,0,0,0,0,0,0,0,0,163
"Georgia","Pulaski",1922,1390,2,20,12,0,0,0,0,0,0,0,0,0,0,0,0,34
"Georgia","Putnam",3596,2612,20,30,41,0,0,0,0,0,0,0,0,0,0,0,0,91
"Georgia","Quitman",348,542,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,14
"Georgia","Rabun",3451,1776,31,33,50,0,0,0,0,0,0,0,0,0,0,0,0,114
"Georgia","Randolph",1174,1381,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,14
"Georgia","Richmond",25485,31413,175,252,209,4,0,0,0,0,0,0,0,0,0,0,0,640
"Georgia","Rockdale",15440,8295,159,133,622,0,0,0,0,0,0,0,0,0,0,0,0,914
"Georgia","Schley",706,460,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,10
"Georgia","Screven",2461,2233,3,11,11,0,0,0,0,0,0,0,0,0,0,0,0,25
"Georgia","Seminole",1537,1313,0,17,10,0,0,0,0,0,0,0,0,0,0,0,0,27
"Georgia","Spalding",9271,5831,8,93,187,1,0,0,0,0,0,0,0,0,0,0,0,289
"Georgia","Stephens",5370,2869,9,68,60,0,0,0,0,0,0,0,0,0,0,0,0,137
"Georgia","Stewart",675,1267,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,12
"Georgia","Sumter",4847,4748,40,32,30,0,0,0,0,0,0,0,0,0,0,0,0,102
"Georgia","Talbot",844,1662,3,13,8,1,0,0,0,0,0,0,0,0,0,0,0,25
"Georgia","Taliaferro",271,556,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"Georgia","Tattnall",3597,1963,1,32,16,1,0,0,0,0,0,0,0,0,0,0,0,50
"Georgia","Taylor",1412,1340,2,20,6,0,0,0,0,0,0,0,0,0,0,0,0,28
"Georgia","Telfair",1693,1777,1,16,6,0,0,0,0,0,0,0,0,0,0,0,0,23
"Georgia","Terrell",1504,1584,2,13,10,0,0,0,0,0,0,0,0,0,0,0,0,25
"Georgia","Thomas",7093,4862,40,32,28,3,0,0,0,0,0,0,0,0,0,0,0,103
"Georgia","Tift",6678,3547,22,48,33,0,0,0,0,0,0,0,0,0,0,0,0,103
"Georgia","Toombs",4487,2643,13,37,30,0,0,0,0,0,0,0,0,0,0,0,0,80
"Georgia","Towns",2902,1495,34,38,28,0,0,0,0,0,0,0,0,0,0,0,0,100
"Georgia","Treutlen",1062,879,3,14,5,0,0,0,0,0,0,0,0,0,0,0,0,22
"Georgia","Troup",11198,6379,80,61,86,0,0,0,0,0,0,0,0,0,0,0,0,227
"Georgia","Turner",1258,1169,2,20,7,0,0,0,0,0,0,0,0,0,0,0,0,29
"Georgia","Twiggs",1570,1977,4,25,39,0,0,0,0,0,0,0,0,0,0,0,0,68
"Georgia","Union",4567,2230,54,52,53,0,0,0,0,0,0,0,0,0,0,0,0,159
"Georgia","Upson",5019,3158,12,41,51,1,0,0,0,0,0,0,0,0,0,0,0,105
"Georgia","Walker",12326,6341,0,146,82,0,0,0,0,0,0,0,0,0,0,0,0,228
"Georgia","Walton",12966,5484,38,121,474,0,0,0,0,0,0,0,0,0,0,0,0,633
"Georgia","Ware",6099,3480,0,27,22,0,0,0,0,0,0,0,0,0,0,0,0,49
"Georgia","Warren",933,1196,2,5,9,0,0,0,0,0,0,0,0,0,0,0,0,16
"Georgia","Washington",3162,3476,7,31,15,0,0,0,0,0,0,0,0,0,0,0,0,53
"Georgia","Wayne",5219,2736,0,33,16,0,0,0,0,0,0,0,0,0,0,0,0,49
"Georgia","Webster",359,541,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,9
"Georgia","Wheeler",813,752,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,10
"Georgia","White",4857,2014,47,44,81,0,0,0,0,0,0,0,0,0,0,0,0,172
